"","Trans B","Mat B","Mem B","PB","PC"
"Abhd8",0.164460275327232,0.143952882704963,0.287365731716898,0.32450812680243,0.383461686119699
"Mrpl34",1.19370786976076,0.871751704032717,0.661979143675068,1.36415657413957,1.19283101220097
"Dda1",0.975530451672446,0.645528170346246,0.767470340311402,0.907590896235976,0.850107116706424
"Ano8",0,0.0234938710487439,0,0,0.0101464874798324
"Gtpbp3",0.0128558367044188,0.0717990073445787,0.123705025803413,0.168639887383106,0.096157713978084
"Bst2",0.999808070924456,1.3298891381868,3.53143324123023,4.37493030647402,9.0320371299429
"Mvb12a",1.04343677220743,1.0423161988501,0.756035318574178,2.0053716959365,2.31170492684991
"Slc27a1",0.137715371979618,0.0485678269613997,0.0305490222429269,0.00497612835315642,0.0954941619989347
"Pgls",10.6237528562412,7.08493855253048,3.51973137333557,5.51218624519771,2.45448694277543
"Fam129c",4.02273463942354,1.52462175897566,0.142665364987989,0.320920965624435,0.0112256429462468
"Colgalt1",0.685613623295322,0.62529556459733,0.458437528806884,0.266928758595378,0.314958709549444
"Unc13a",0.0200101208793307,0.0529866312394757,0,0,0.00506162051902097
"Jak3",0.0444609139034349,0.276381726231909,0.397446721604882,0.111287326472306,0.17829202288987
"Gm18860",0,0,0.0153648292020698,0.00446312663840123,0.0018079122939029
"Fcho1",0.131274926520614,0.212154124073779,0.319378760608268,0.202406976601143,0.133259306653291
"Zfp709",0.134166317150712,0.0416561992622294,0.123914493367879,0.0318412829303766,0.0333917394612414
"Zfp882",0.048375916860362,0.0506844484346769,0.0355945924876025,0.034062826210398,0.0575061348733782
"Zfp617",0.0485824500540869,0.0490321618110543,0.0323606641452043,0.0529186343511095,0.0778738025277233
"Ccnb2-ps",0,0,0,0,0.00327147338958939
"Zfp961",0.0972099882574734,0.103846950274045,0.0950060025000435,0.103847075143336,0.103959732560692
"Cyp4f18",0.410947224374319,0.866689746685421,0.0222214577843435,0.0103753862082759,0.0225204143338241
"Tpm4",1.58839413101986,1.60812460672676,1.22065028861476,0.912186134137695,0.455474179004456
"Gm16091",0,0.0258644009424083,0.0411135110139457,0.00663239795271545,0.0191439798710961
"Rab8a",2.58306064172498,1.2839996853806,1.21690806957274,1.59576808007103,1.99972097416308
"Hsh2d",0.0355772462263783,0.127477100800072,0.0279395933496473,0.0235379544269832,0.0204717675926986
"Fam32a",2.25220567565998,1.66495487585181,1.34777577536199,1.19638471414397,1.53140069958722
"Ap1m1",1.80118196103335,1.16152790164971,1.30765160842572,0.556277137640067,0.415273962806342
"Gm10282",0,0.00339939233306734,0,0.0818196234743086,0.0070907970871509
"Klf2",4.68399911379588,4.01536089377582,3.17977967405803,0.236421558887503,0.476546272258377
"Eps15l1",0.3215055782244,0.302634959883264,0.168328004351442,0.150163382438807,0.130128110886539
"Gm45779",0,0,0,0.00287572000958024,0.00582612275383907
"Calr3",0,0.00599862254719906,0,0,0.00563645487507356
"1700030K09Rik",0.0767265411072613,0.0771548780215508,0.0632729567677142,0.0422570614149096,0.0405798371992513
"Cherp",0.154382002759952,0.243110416551226,0.262196535394772,0.305884419354176,0.266794531162527
"Slc35e1",0.0225809033116532,0.0846263139044683,0.0539440773583211,0.16017765053158,0.211144556002883
"Gm17435",0,0.0324954040758303,0,0,0.018164368194105
"Med26",0.0791221243273524,0.094940906311289,0.0628906390492782,0.061422616478756,0.108051643752396
"Smim7",0.600570997335752,0.558147815638451,0.537956703852495,0.799565253730053,1.1399148409369
"Tmem38a",0,0.0135674743504561,0.0248411358291893,0.022287506758523,0.0398845251233651
"Sin3b",1.39353866626103,0.92430627195887,1.1611080336201,1.67606476190851,1.85395764043402
"Large1",0,0,0,0.0100702933373137,0.00191660282983005
"Hmgxb4",0.299755584406934,0.32600467354843,0.2562562833449,0.182116564315445,0.132978988257613
"Gm45822",0,0,0,0,0.00578955648462344
"Tom1",0.0700130573670738,0.121210446484377,0.162836715225279,0.0235219321587358,0.146509335552464
"Hmox1",0,0.0827267420446218,0.0220721070219591,0.0545754979829571,0.130248361238171
"Mcm5",0.0797535921721249,0.209591447624208,0.0841428874198639,1.37226354942987,0.0597108528075996
"Gm10358",0.0383545305640637,0,0,0.00454048886652086,0.00599479326777731
"Nr3c2",0,0.0329731351357203,0.0214960304958419,0,0
"Arhgap10",0,0.107516154045634,0,0.112633652654504,0.0772915298476878
"0610038B21Rik",0,0,0,0.00349923933322231,0.00443796773859445
"Prmt9",0.215788333371486,0.0663154858986282,0.135647713812074,0.0999939402906219,0.101357062458702
"Tmem184c",0.348767712784398,0.313544817858095,0.21546902398875,0.669250452815521,0.634564016823454
"Gm2225",0,0,0,0.00458249554259481,0.00563389798862786
"Rbmxl1",0.875068576874377,0.298004012947612,0.383683827569708,0.491388860002257,0.251216416316917
"Slc10a7",0.272252382807081,0.156430406620653,0.171671055015837,0.278198097449898,0.120753320002738
"Lsm6",1.36119292494653,1.50202998046856,2.48501465041788,2.78210155390251,1.52282666965992
"Zfp827",0,0.0449201801437549,0.0079283269044325,0.0157915141411932,0.00529347491530074
"Mmaa",0.00927076367630932,0.051627054066054,0.0635712067954661,0.0285014763439415,0.0577562980745264
"Gm4890",0.160442505482438,0.0545315482535924,0.102389359787739,0.0662804082106007,0.100780222494092
"Smad1",0.00927076367630932,0.044287820183764,0.00855413697553518,0,0.00162028530530334
"Otud4",0.0839314992063947,0.226220206672262,0.272328676176063,0.122915975796198,0.107253964269699
"Abce1",0.19440451408662,0.509009049531078,0.303081308165719,0.739476842884562,0.620299294789222
"Anapc10",0.188888082114763,0.194520443321142,0.195710938220159,0.131410453474403,0.130698173078214
"Smarca5",0.899841529269946,1.24887639447357,0.795590697667823,1.14387774003227,0.789548030519923
"Usp38",0.105849665036021,0.145143172396856,0.115667335184068,0.173139908189758,0.301543537422909
"Gm9725",0.0736202201066517,0.0899613192165844,0.0332193038518221,0.0248011506212617,0.0445463176416145
"Inpp4b",0.531428945417903,0.362113309373884,0.397395127593735,0.178126504391883,0.584116552996268
"Il15",0.0360100942714149,0.08196909967217,0.0770128120983595,0.0303891391661963,0.0555956412233841
"Zfp330",0.434113034054959,0.359084425725706,0.350066383971108,1.1063768242273,1.1700987076638
"Gm10645",0,0.0248808510730492,0,0.00423534474793227,0.00072811778693206
"Tbc1d9",0,0.388520629584178,0.120905516867971,0.00279919407552424,0.00873704445188574
"Elmod2",0.102545214557959,0.076288401046065,0.0454919482747507,0.0697201903558252,0.133674723652943
"Scoc",0.134954813255314,0.0506895913531867,0.142246664306653,0.219803698898514,0.137585623438982
"Ndufb7",2.09632011515769,2.36239625766264,1.90695660756981,5.01005937724398,4.77305279475463
"Tecr",2.32950768634264,2.59993171408812,2.12692402335006,3.90160189084247,5.37437110563851
"Dnajb1",0.773995787519913,0.992730336044167,1.15549109585764,1.15994740889973,1.28384633936017
"Gipc1",0.266976275699402,0.376335070082728,0.387785667860856,0.480379689386654,0.372050759473155
"Pkn1",0.477562670020117,0.481846854998043,0.793585730853087,0.222787924403649,0.364825669370941
"Ddx39",1.46896110303305,1.11171231785821,1.11670016739859,2.29795559161259,0.986777606275292
"Adgre5",2.36194836096499,2.82657303026932,0.754158644377969,1.63076473449968,2.08920909274037
"Gm45778",0,0,0.0202084277900488,0,0.0135356551071182
"Adgrl1",0,0.0133726285752273,0,0.00874492159703878,0.0160048258180024
"Gm10644",0,0.0291391021901681,0.0605317584130103,0.0181755711935073,0.0173800708941615
"Asf1b",0.113542632441045,0.095780775494768,0.231815238105938,1.62548552040948,0.0757584683630603
"Prkaca",0.4117934850463,0.109746461702553,0.184230133604855,0.19315262959978,0.161614345376233
"Samd1",0.10852001714758,0.0550827569544888,0.0392076878930887,0.0282133382131163,0.0229133111713544
"2210011C24Rik",0,0,0,0.00423534474793227,0.0168483211291544
"Palm3",0,0,0,0.00617053525124688,0.031705497285924
"Il27ra",0.150353720528885,0.448607710296714,0.435564242224999,0.010393013137144,0.0330785032883094
"Rln3",0,0.0210735369484574,0,0,0
"C330011M18Rik",0,0.0553161117341168,0.0203323472832192,0.0445761740802423,0.0709056495498249
"Rfx1",0.0535660914140626,0.0756384496524457,0.121280807948268,0.0425348225943673,0.0590693061482372
"Dcaf15",0.0390396506298647,0.124141001424425,0.0969466379587748,0.0271460726609837,0.0375783963744594
"Podnl1",0,0,0,0,0.0021285274542265
"Cc2d1a",0.204553721358355,0.121357378250235,0.136027282096932,0.13655697470836,0.119363150322609
"4930432K21Rik",0,0,0,0.00993153267663974,0.0103219460046125
"Gm26887",0,0.0283691510767276,0,0.0027227945955824,0.0183655623826783
"Gm37352",0.0332173171636803,0.0311766790936983,0.0197650306779607,0.0358332527017107,0.0298077416089613
"Gm26532",0.0407830245515731,0.109516725400485,0.109118099573738,0.00644520144106665,0.0193230897604865
"Zswim4",0,0.0103785320828881,0.0541274963419182,0.0227555032540212,0.0198599354680829
"D8Ertd738e",3.7736387549099,3.30430364113368,2.56355536502154,3.94580587098472,4.06923693333315
"Mri1",0.36584276005103,0.374836855770346,0.280233177239539,0.191959726759268,0.391060690465481
"Ccdc130",0.217818450369271,0.149253119240821,0.101332719042166,0.115685323461153,0.14427207471747
"Cacna1a",0.0232290697335735,0.0045749667279103,0.019516432317379,0.00655515437819163,0.0116102686453673
"Ier2",0.73754436498263,2.05919551772116,3.34862393978044,0.919921198653075,2.4732745069539
"Nacc1",0.0268084902527032,0.118811854445482,0.115940759158901,0.100839824791391,0.0894332458367443
"Trmt1",0.27317297071166,0.582443025604017,0.341401340765677,0.217841882287648,0.311634906285559
"Nfix",0.0268785171195461,0.0297343870798275,0.0324131352880915,0,0.00634563586738946
"Lyl1",1.95431213116035,1.32486531648047,1.86718071163475,0.65776513046559,0.631080189252891
"Dand5",0.0706759137969085,0.0435684331014865,0.0482091216817388,0.0301687973764763,0.0570818631468723
"Gadd45gip1",0.598726663332952,0.619236916943397,0.849541233239502,1.34648414898185,1.12865437384579
"Rad23a",0.485233382003098,0.465547453791677,0.313805733019721,0.675391198392933,0.75393779221825
"Calr",3.68675684377014,3.08947788353166,2.85840560191731,30.9489547694436,38.4728855730429
"1700122E12Rik",0,0.0248825480388238,0,0.0243876924390359,0.0343038294996298
"Farsa",0.946444677148971,0.592960805973582,0.622083707406333,0.638261016530195,0.647549258314141
"Syce2",0,0.0366667573723107,0.0772310875980351,0.208377124700423,0.0284625961054621
"Gcdh",0.169773996472648,0.179069454079637,0.165561826403658,0.278358251269828,0.32362054008033
"Dnase2a",0.105770381502325,0.974753491001767,0.523916216096115,0.311571904432207,0.658456893910828
"Mast1",0.0128558367044188,0,0.00879493340710509,0.0234788691530576,0.00802374083875863
"Rnaseh2a",0.381229858765484,0.295162161597157,0.365461567607776,0.672714866456703,0.397627496285105
"Prdx2",1.6931038800021,2.28795540084715,1.7469422753358,2.10952241253585,2.54056402772791
"Junb",2.29263299668231,3.95913241013954,5.08467555803862,0.962009188901818,2.85751722296158
"Hook2",0.0381274880187302,0.0829555977558395,0.0590078544468036,0.0197010401443444,0.0234918141508692
"Asna1",1.08640206418399,0.727113215014079,1.13731654372886,1.32957592532891,1.44514278216205
"Trir",3.06176062955806,1.42759483276703,1.53994881304311,2.83172148353193,2.69386450168969
"Tnpo2",0.172822799863425,0.0956585908448169,0.0607695608011747,0.10330046344052,0.134899759872299
"Fbxw9",0.0536583501119207,0.120665114451523,0.103418674640997,0.0625437368695397,0.0667551783933155
"Dhps",1.05886338672318,0.834454462487939,0.819418433117221,0.23629873774586,0.446869334827729
"Wdr83",0.319375534371531,0.243770774801533,0.269787762109517,0.211134346000111,0.160093818443449
"Wdr83os",1.16407301492543,1.55873210492882,1.06573150577179,1.9150661446135,1.65227700698704
"Man2b1",1.89656760818872,1.29769897445918,2.33978450409092,0.774464731256632,2.38121775334721
"Zfp791",0,0,0,0.0111812132158238,0.00543515133824213
"Gm42031",0.0247122519055404,0.0544585604340378,0.0580752009825245,0.049314282377257,0.0278790730938202
"Vps35",0.310615152796347,0.425110171375885,0.531907710060908,0.548970554457025,0.467147860780611
"Orc6",0.0393666516521664,0.221218872180205,0.116703712202853,0.736369197115702,0.0681906812617717
"4921524J17Rik",0.624267580680336,0.506053031981336,0.390869907571032,0.347381949259995,0.444290342761634
"Gpt2",0,0.0446788696744883,0,0.0192592692614808,0.0405755353914782
"Dnaja2",2.39064268515318,2.02163209970756,2.04848399544529,1.44471422229567,1.47492533086875
"Neto2",0,0,0,0.0194299610553567,0.00435482026792858
"Itfg1",0.385196541011422,0.535412263440953,0.723203039041432,0.820431431147269,1.14760264035846
"Phkb",0.119561016810699,0.112864918526567,0.095413154597577,0.12042269449903,0.147945582626285
"Lonp2",0.729898698686929,0.775057325996586,0.805583925435304,0.290063140859502,0.429286716418412
"Siah1a",0.142633544074841,0.0560121545245878,0.0334746034698959,0.010642038734914,0.0173119489098542
"N4bp1",0.0994882152887188,0.332649308166863,0.267419758570727,0.219974486517377,0.429758739960577
"Zfp423",0,0,0,0.0036508169568528,0.0133790695772172
"Cnep1r1",0.323528328936524,0.313665105613967,0.192520786811649,0.293180415965561,0.306140296092018
"Heatr3",0.220757471235688,0.161855908808712,0.190321497827102,0.108169454950894,0.102271788223366
"Tent4b",0.106773357613815,0.129933233783389,0.077993678477975,0.0507639234607224,0.063892702289769
"Adcy7",0.270207146082317,0.742896814727909,0.714893694973877,0.144267515601163,0.338529553166598
"Brd7",0.643055846393767,0.350816510498786,0.380124732289469,0.392837856855226,0.300087351084995
"Snx20",0.498732524900018,0.595875535713381,0.881623248219264,0.361699248672328,0.426207428971951
"Nod2",0.0128756784346357,0.0454419201948704,0.0918045454813088,0.0246727619877881,0.0618560581525337
"Cyld",0.380801011282457,0.641739400179671,0.696722992940717,0.462705584204457,0.754077732908306
"Chd9",0.296185847894166,0.429932928931557,0.55882395598467,0.249539949973039,0.392643801296199
"Gm45640",0,0.0127033529280015,0.034927336741615,0.00857316572891987,0.00765603678787015
"Gm6658",0,0.00831028580060915,0.045703087318175,0.00828489525799369,0.0386396680243501
"Rbl2",0.247148565265641,0.293287875863498,0.319184962187536,0.155771231549375,0.208838774558968
"Aktip",0.217296147503133,0.124930322918,0.353994070012484,0.342460795717228,0.654316677519865
"Gm45464",0,0,0,0.0120166211351536,0.00351041336227423
"Rpgrip1l",0.051054763070157,0.0494457132714548,0.0571032607786936,0.0107869437872792,0.0296692627330826
"Fto",0.227381949830336,0.285803331519639,0.387632855573533,0.101787962387002,0.226284803812786
"4831440D22Rik",0,0,0,0,0.00689138690793809
"Lpcat2",0.216900320475146,0.0486645716914471,0.0849855031430495,0,0.00181489321789143
"Amfr",0.138201005083684,0.211381635633604,0.279564221141891,0.296886827264792,0.434380651609238
"Nudt21",1.36500242404453,1.01042641082209,1.23392912648053,1.96431512269979,0.921400919011094
"Ogfod1",0.0328857993139664,0.165898436824103,0.123335980604854,0.107196931603177,0.125129823872762
"Gm45873",0,0,0,0,0.00483191405595725
"Bbs2",0.0365764295085008,0.166634446606643,0.114606363665271,0.00936529615829761,0.0487669874437901
"Mt3",0,0,0,0.0396271257761464,0.0354697213844093
"Mt2",0,0,0,0.0190548708609142,0.0886161183990621
"Mt1",0,0.102214136450449,0,0.783146403456744,0.920579339403846
"Gm39228",0,0,0,0,0.00503217457284942
"Nup93",0.231918698111947,0.187311577692713,0.181137783185892,0.276743057181049,0.0753766500606104
"Slc12a3",0.492052915164304,0.0104568223554873,0,0.0760558100367998,0.0750359133237975
"Gm15889",0.0277718350348113,0.0235917955465272,0.0290632877147144,0.00869977763136606,0.00283265197570533
"Herpud1",3.276697363877,3.45564574609695,2.87064293286749,17.2110592829469,48.8498926573455
"Ap3s1-ps2",0,0,0,0.00534224608684801,0.00506951901501038
"9330175E14Rik",0,0,0.0081744716775355,0.0200648062981489,0.0109417633340602
"Nlrc5",0.0271219932547412,0.359955244905023,0.242784012104365,0.022208121678255,0.0569719943652376
"Cpne2",0.0209140713642942,0.0822257210209026,0,0.0129808829021589,0.0156646160722941
"Fam192a",0.604459070265698,0.367594762953527,0.232529359328256,0.427556410404149,0.489486657058557
"Rspry1",0.207675772705622,0.449100765873136,0.462927987155211,0.254805791517944,0.331863333409126
"Gm45797",0,0,0,0,0.00374772919243825
"Arl2bp",0.0642768555394667,0.0483920617247233,0.0817195956250916,0.0980974288258789,0.117534255011651
"Ccl22",0,10.2962574994461,0.228962784672902,0.0651748825813542,0.00288813266330325
"Cx3cl1",0,0.061723907824967,0,0,0.00216370355081654
"Ccl17",0,0.30039904115685,0.0745601315416298,0,0.00198705926679744
"Ciapin1",0.731994689229068,0.577464366977686,0.532144174407932,1.11350435180181,1.0408701352531
"Coq9",0.343672898185226,0.287369955617185,0.310337353575537,0.59683579419174,0.871696485489452
"Polr2c",0.80922906137241,0.807290613299564,0.546676171814927,1.07625395750535,0.829892326659182
"Dok4",0,0,0.00758582580135557,0.00342463828662992,0.00859008292034937
"Ccdc102a",0,0,0.173696070028887,0.00387103546468614,0.013297120425965
"Adgrg5",0,0,0.0321227800618073,0,0
"Adgrg1",0.0870094643108178,0.0251001025543634,0.0132752799022361,0.0247386916800209,0.00150275266960952
"Katnb1",0.156415699871041,0.130542716661929,0.0251893636931271,0.0758117269066046,0.0768739086008466
"Kifc3",0,0.0578024502091643,0,0,0
"Zfp319",0,0.0387957747580457,0.0577667171882485,0.025566456730831,0.0525436612006461
"Usb1",0.273547819359981,0.235492429445628,0.345985910977289,0.18973611619172,0.177334642178437
"Cfap20",0.552874611232733,0.359108356267662,0.419442435364521,0.558991099384843,0.567277081025285
"Csnk2a2",0.0771771245608679,0.122839715258339,0.159665480966391,0.0646277443461198,0.0690847012376224
"Gins3",0.0647895339490728,0.136048806196886,0.135805857326398,0.149962765584794,0.0437297049253117
"Setd6",0.0321170457254171,0.0940941256677488,0.102991581231024,0.0409571927441356,0.0330769590287352
"Cnot1",0.472561743468942,0.415591749818891,0.227764155528238,0.325032534046469,0.367192147671157
"4930513N10Rik",0,0,0.0526087917959871,0.010217898796358,0.0114010447671627
"Sap18b",0,0.0648212378552435,0.0848588550644133,0.0300868993714315,0.0466007089751168
"Gm31805",0,0,0,0.00717379933812021,0.00355955136094817
"Slc38a7",0.0200101208793307,0.130549159971961,0.0352807564394426,0.0314266890452169,0.0554924970738402
"Got2",0.514439066465824,1.00704660989937,0.853737028535681,1.89622880034629,1.73126814756596
"Impdh2-ps",0,0,0,0,0.00474710431975441
"Gm8730",1.18522651500189,3.42567941906123,2.20249951152009,2.79695718174523,2.50416062419384
"Cdh5",0,0,0,0.00231390329596717,0.00590275640708864
"Tk2",0.632802915447224,0.367267139208305,0.277674972474664,0.0266856668528994,0.0921368856796806
"Cklf",1.12376814007565,0.747839247128398,0.735572541585667,0.287767324219971,0.173255580762837
"Cmtm3",0,0.13253373367066,0.120732197498755,0.0279457586920421,0.0413495481141056
"Cmtm4",0.0338885197471959,0.00822198051723405,0.0144085881865903,0.0155466138208789,0.0232011614440814
"Dync1li2",0.102715895523918,0.136573311513793,0.138088564370015,0.166880318573862,0.0999817016228257
"K230015D01Rik",0,0,0,0,0.00400433390307672
"Nae1",0.266999219138456,0.545207319183109,0.558145145371635,0.186387473915121,0.290577494733775
"Car7",0,0,0.0361315453952557,0.0159891575623183,0.0146117737005844
"Pdp2",0,0.070705703702437,0.0255659368439938,0.0181496416659003,0.0393598053149905
"Rrad",0.235378605309593,0.196073564836037,0.269106201774262,0.236787557333203,0.363453729744966
"Gm33023",0,0,0.00880072030108566,0.0212270195707489,0.0352176792288969
"Ciao2b",0.920829916409682,0.939144051872406,1.07857708128583,1.256085797804,1.43255616820721
"Cbfb",0.443632457458053,0.598180272743124,0.535142055507735,0.529853439365269,0.315645762995551
"D230025D16Rik",0.129756550761327,0.113196151216225,0.0783359166263343,0.0846343076688149,0.11658704908102
"B3gnt9",0,0.00760951305578018,0.0215671111494808,0.165571343067608,0.514515561684901
"Tradd",0.944073307769776,0.54552822742278,0.633257413082498,0.3508594292976,0.42789639558098
"Fbxl8",0.55731152782249,0.153114722906483,0.193098154435208,0.159097910521926,0.1270868166016
"Hsf4",0,0.00519178879734167,0,0.00343458218442246,0.025636492548449
"Nol3",0,0,0,0.00348967397873069,0.0143657468052505
"4931428F04Rik",0.0555366980282629,0.0119947976987489,0,0.0115046788604297,0.0113981929217156
"Gm20163",0.027588813229795,0,0,0.00279919407552424,0.0103677005153747
"E2f4",1.24680557878255,0.504051334057226,0.670018105096855,0.718701285707734,0.60364137720462
"Elmo3",0.0295902055318943,0.0135174613709407,0.01091771125702,0.0174566294806575,0.0178292252503083
"Lrrc29",0.0876746754685554,0.0147273840512611,0.0179544079135954,0.00231390329596717,0.0127006335453953
"Tmem208",1.19330042368593,0.826894508754396,1.03287868252297,2.8357066153623,3.09062104803195
"Fhod1",0,0.0794388317911659,0.0285534923358023,0.0166767013130838,0.02543824825667
"Tppp3",0,0.283501173392257,0,0,0
"Zdhhc1",0,0.0354296019410901,0.0201242580371466,0.00477741751055143,0.00578549273289431
"Atp6v0d1",2.10912733303257,1.51896183401335,1.723140754033,1.42609473670592,2.23967972253092
"Gm38250",0.0321170457254171,0.00966616514563624,0.0499846985348943,0,0.0123863854109578
"Agrp",0,0.0110483645035108,0.0145773264362074,0.0271729423079239,0.0155965788193958
"Gm45855",0.0298328517161439,0.0206387189944377,0.00918553176539201,0.0178541075971259,0.0133590653786338
"Ripor1",0.370412090811665,0.0976734523673761,0.108104264658998,0.090781809775175,0.133464022145651
"Gm5914",0.342405223978419,0.203643129309922,0.160124570423167,0.150468864682661,0.428157596438713
"Ctcf",0.867232051365188,0.649710509245517,0.644838838189308,1.13242888542474,0.677261288887867
"Carmil2",0.027363321533691,0.201617938803798,0.103880578783402,0.0776850918463877,0.0744854480409313
"Acd",1.18542798012906,1.031156896784,0.615421748605421,0.58162226802237,0.675830290012158
"Pard6a",0.183113739902728,0.10620573150856,0.0816852710951614,0.176862275469766,0.142975466098471
"Enkd1",0.0335742429854966,0.0189595110191469,0.0745839621268562,0.0343162616538488,0.00535061597652533
"Gfod2",0,0.128288925836618,0.0460431035772784,0.0169032332890238,0.0699611773416136
"Ranbp10",0.184261357372701,0.142219083363451,0.261552258909387,0.0853734168396434,0.138441923292445
"Cenpt",0.104843271053417,0.154901324213081,0.107404448140805,0.159038665987343,0.0107850137313544
"Thap11",0.725826279973842,0.331835810490487,0.25475384604601,0.285207633764567,0.307603934316692
"Nutf2",1.1093732051372,1.2275528419659,0.775672953751902,1.85200213134225,0.890504254721448
"Edc4",0.114169419087818,0.151484305613775,0.285228187316427,0.0906223113322323,0.101678000917959
"Pskh1",0.0729695355440515,0.0668078612318348,0.0961957978470812,0.0516590344840954,0.0894562232102555
"Ctrl",0.0335742429854966,0,0,0,0.00404507839599739
"Psmb10",2.40504256140851,2.30647016862479,2.71000604616703,1.29518175501127,2.31265627115659
"Lcat",0,0.00319954268688597,0,0.00724657995864341,0.01497861274201
"Slc12a4",0,0.0125427716319295,0,0.0925875133219348,0.156198346423475
"Dpep2",0,0,0,0,0.0146637644547721
"Dus2",0.229101278719243,0.373718582355584,0.169517886485612,0.0808728719034196,0.0918524913826547
"Ddx28",0.11233079502807,0.0566245535044895,0.163263266216722,0.0928081042191657,0.120162528214567
"Nfatc3",0.703205285087431,0.646668580168127,0.652190057277837,0.413445798448296,0.285285411632618
"Pla2g15",0.140756704758935,0.0804020185876444,0.127661508858418,0.0170618643715441,0.0368641918516495
"Slc7a6",0.215396178260117,0.112962439906418,0.116348888462054,0.288905380981514,0.346675904170025
"Slc7a6os",0.380717371156773,0.268843512734046,0.30441398170981,0.246410155183035,0.30137351725397
"Prmt7",0.430340840716074,0.224071587764785,0.309331196926218,0.491800132422772,0.699091629228935
"Smpd3",0.102196433412717,0.0103785320828881,0,0,0.00326177670841824
"Zfp90",0.170427099148789,0.0537167631622879,0.0506907488279145,0.00655515437819163,0.0213509656691386
"Gm10073",0,0.00831028580060915,0.0133910583099832,0.00934072701927506,0.0278112466549623
"Tango6",0.0425760348437562,0.0169462472501906,0.00689380691886701,0.0303065890039975,0.0443072488354415
"Chtf8-ENSMUSG00000046691",0.69881623248816,0.539100437863125,0.425578928889056,0.359096246353045,0.287522104987509
"Chtf8-ENSMUSG00000117748",0.134613823850904,0.0560099549727209,0.0823682005873645,0.0482018692026737,0.0277034409241404
"Utp4",0.197941073139286,0.423444698054261,0.23557475902908,0.135688325541307,0.179424362759397
"Sntb2",0.0459115645951351,0.0109719672876015,0.0155574831395658,0.0461552647279516,0.0161846512656006
"Vps4a",0.490703291760243,0.483535382050266,0.393273089376422,0.564830982860539,0.583955478195881
"Pdf",0,0,0,0.00496208489439101,0.0140646866189632
"Cog8",0.644139407384752,0.606145483528393,0.631965510959998,0.49165457115596,0.698502682039048
"Nip7",0.683145944100274,1.01222929511543,0.760208402578404,0.526137604505745,0.487158281676012
"Tmed6",0,0,0.0305760394632085,0.107051888135073,0.543874522496015
"Terf2",0.27124964116405,0.1084323052039,0.233731995956359,0.147895641184094,0.126826776010514
"Cyb5b",0.552348258898326,0.434895713211444,0.339497674599296,0.897465521691241,0.702216007816006
"Nfat5",0.190335192822621,0.721558466085694,0.339030907228183,0.0589275901779875,0.14826179811389
"Nob1",0.513567207230793,0.50526101721195,0.494960411956026,0.261985160344418,0.33126405143935
"Wwp2",0.561669278104923,0.46771147062591,0.468936233810435,0.200074276545957,0.301912572109976
"Rps26-ps1",0.161675817907031,0.0877125477207944,0.128197400357487,0.142875877267201,0.0958725181586725
"Psmd7",1.04051963111444,1.0908497584745,0.849485805308242,2.05575337882689,1.99218952410803
"Zfhx3",0,0.0207955429027654,0.0307985800089377,0,0.0036454156686113
"Dhx38",0.364373342424649,0.176362556736835,0.112512763951112,0.155716125024914,0.123903859082945
"Txnl4b",0,0.0104449864721382,0.0120131195844253,0,0.0230548459582668
"Dhodh",0.270234512491679,0.0736519123856071,0.216542714853123,0.120493135075023,0.114580041518372
"Pkd1l3",0,0.0244100707236383,0.0073018865203951,0.0142271552230782,0.0154569342620762
"Ist1",0.794622479376073,0.6684163109621,0.841903846817266,0.416272858301191,0.508147432733261
"Zfp821",0.358338990887076,0.087520973288918,0.106843984859696,0.0371642971480753,0.0664673416953662
"Atxn1l",0.0564555933765892,0.0698302319496019,0,0.049845620867603,0.051983549069857
"Ap1g1",0.255460150995351,0.179743310239219,0.152049249362838,0.122532436752612,0.250313085867352
"Gm17344",0.0394409091894616,0.0219024669037262,0,0.00617053525124688,0.00725345829032101
"Phlpp2",0,0.0381717262778123,0.180025679083563,0.0505122570786025,0.18407236943077
"Marveld3",0,0,0,0.0108535108102571,0.0259889806169775
"Zfp612",0,0.122187643863904,0.0796357237938857,0.0318905318991775,0.0522160069885776
"Cmtr2",0.0444187900844051,0.0845547638493168,0.0520949106818565,0,0.028513388157645
"Vac14",0.218463577047945,0.124493364378314,0.247254497323348,0.181331555526663,0.136286534457891
"Il34",0,0,0,0,0.0160067013144823
"Sf3b3",0.999661637100188,1.14849987446496,1.23921726544528,0.787591047865977,0.828737386993596
"Cog4",0.29712666799941,0.462356326299771,0.316855361640472,0.230101410373889,0.373668976916073
"Fuk",0.0591144773460822,0.00464424355030384,0,0.0099732540084564,0.0194412094646194
"St3gal2",0.0247353598432466,0.0872195504809623,0.0947048895050718,0.0283440552871747,0.0451038771335637
"Ddx19a",0.40880595185419,0.348731275483536,0.273675131820821,0.31826295976302,0.2283865878225
"Ddx19b",0.0841634720354004,0.173112796829941,0.0908671629441987,0.182945992610866,0.165133904568022
"Aars",0.141106677487648,0.242559323156611,0.268314671508859,0.579939392782319,0.476177760875251
"Pdpr",0,0.0714277919616631,0.0568987756912785,0.0191875410790355,0.0353216988733284
"9430091E24Rik",0.0778405376613869,0.0119495189597423,0.0607655272046794,0,0.0179965048073289
