"","IgA","IgE1","IgE2","IgG","IgM"
"Enkd1",0.0125383534516332,0.00415585402980033,0,0,0.00716215992917401
"Gfod2",0.0884504235556065,0.0853026128794457,0.0800875614208036,0.0968207669084517,0.0361125960054273
"Ranbp10",0.110036097159799,0.20947947257273,0.0920856997447451,0.0765656897128534,0.134226210297251
"Cenpt",0.00537066831303522,0.0104048362468041,0.0100295684382139,0.0250090383276569,0.0144331585410946
"Thap11",0.410564489920721,0.34015277138148,0.254898233556371,0.274685032290825,0.31353011637276
"Nutf2",1.10320941627025,0.835754924067959,0.877260021584291,1.02311130422223,1.10833918855332
"Edc4",0.10486838839504,0.134214688608385,0.10422099182012,0.0568396125041372,0.0998380906297792
"Pskh1",0.0567556434088684,0.130272779189986,0.0579706778053016,0.118578939021859,0.0890598860482942
"Ctrl",0.00806941940393532,0.00473977855626199,0,0,0.00498883283205543
"Psmb10",3.23744094139589,2.68799493979379,1.75172096192266,2.47350631029955,2.06784788955581
"Lcat",0.0374228193771055,0.0152967447487712,0,0,0.0148418075931588
"Slc12a4",0.3066502854304,0.159779084073045,0.0929936434904589,0.119603745086128,0.11743847953936
"Dpep2",0.00831099550128497,0.029456733558464,0,0.0341032936766227,0
"Dus2",0.0145456915763645,0.140228871645069,0.0378379565900021,0.176487417816257,0.106532081946189
"Ddx28",0.124534515289522,0.131687863549513,0.168764642184328,0.17261082795864,0.106538011215706
"Nfatc3",0.375754383250587,0.290219590796469,0.201520772119645,0.240778436763434,0.371688811948402
"Pla2g15",0.0749351668983247,0.0430857367491261,0.0197180177465374,0,0.0259229837336521
"Slc7a6",0.272676280553354,0.289470860402198,0.208787467755459,0.12439842519378,0.853461361080024
"Slc7a6os",0.339029082311905,0.273514512688308,0.275376722573968,0.5640454578282,0.353616851340874
"Prmt7",0.557390958314808,0.758228618230562,0.319371309394885,0.90434311540399,1.1211535368836
"Smpd3",0,0.00476054993517378,0,0,0.0075431562037591
"Zfp90",0.0292506139166754,0.0314309628277155,0.0200460452490823,0,0.0127086407405831
"Gm10073",0.0247133819154236,0.0184879740666478,0.00834153491364654,0.0756486025475551,0.0479788265149784
"Tango6",0.0228507504884658,0.0363953960302189,0.0195641082986378,0,0.140890698646527
"Chtf8-ENSMUSG00000046691",0.27241616831505,0.342787960407088,0.264344183184886,0.327099664068597,0.3122256405105
"Chtf8-ENSMUSG00000117748",0.0310428542140406,0.0203406640968668,0.0236140517140804,0.0567205121055219,0.041425613574485
"Utp4",0.204781791528667,0.165148950688153,0.174259842820848,0.310759863472682,0.204135777856989
"Sntb2",0.0156081086151462,0.0236151204655748,0.0103676852433898,0,0.0179110490911745
"Vps4a",0.646574852325074,0.756373557381979,0.594656296254831,0.470375163780182,0.513052945262098
"Pdf",0.024154632403489,0.0202907307653149,0.0207550459800374,0,0.00507618256881473
"Cog8",0.81825786209695,0.753207884537411,0.679846517688239,0.821132770346605,0.753880372720825
"Nip7",0.452954844553956,0.4950071643153,0.495459454938595,0.724337657958223,0.614364202876317
"Tmed6",0.747276916496507,0.25313683529646,0,0.947133354464287,1.12857995978356
"Terf2",0.10159328341334,0.16534384076027,0.12618280092384,0.158423183712735,0.112617949331845
"Cyb5b",0.743655941702776,0.73170298712424,0.945371435840021,0.70431827047981,0.778730719288212
"Nfat5",0.17023583964793,0.147838651711945,0.180975544277064,0.200146372116254,0.17038524487439
"Nob1",0.302982901875081,0.413850203256999,0.246744141530122,0.504998863178335,0.356278048106794
"Wwp2",0.320031847543854,0.386969259522409,0.201169416252255,0.257272533776288,0.362259351727279
"Rps26-ps1",0.0725219948231684,0.113291123423977,0.122401842661362,0.132757855249841,0.0967376907645802
"Psmd7",1.78348250077486,2.45582711681959,1.87724142498179,2.27060267466048,2.11166887682545
"Zfhx3",0,0,0.0125648372003963,0,0.0116639820776221
"Dhx38",0.116451654677642,0.0838246080447368,0.249507306765894,0.089455962503108,0.201758774840744
"Txnl4b",0.0208876877033031,0.040276905583403,0.0401134549929371,0,0.00603278173541817
"Dhodh",0.199940900284728,0.11117329896938,0.0957472491373637,0.0903169902483543,0.103704210320384
"Pkd1l3",0.0139064636352066,0.0226079171610815,0.0120060535276885,0.0113059967716646,0.0150498747571556
"Ist1",0.536689633060523,0.585583750476043,0.571878447657712,0.614453257951663,0.483009790709618
"Zfp821",0.104856226017972,0.0584514630690784,0.102801644050073,0.104965115230229,0.0370212463990752
"Atxn1l",0.0427119072135053,0.0772398796077655,0.0445234352906312,0.0187687132366996,0.0552164155797172
"Ap1g1",0.182425576624531,0.321902828699647,0.290155650047636,0.31156082260476,0.253923171932
"Gm17344",0.0270380940939529,0.00380761682514587,0.0112380134564979,0,0
"Phlpp2",0.336167799890685,0.212702928409147,0.283745003640316,0.0535630780272025,0.0815798200352739
"Marveld3",0.0189158241043166,0.00493506176748299,0.0293461774344542,0.090171014504393,0.0501466271133303
"Zfp612",0.0831598369164194,0.0350930494517455,0.030789999032735,0.104201955883097,0.0643746828425929
"Cmtr2",0.047425305066394,0.0376231186112955,0.0205674388215303,0.0200960638593309,0.0173226503067017
"Vac14",0.167391112054451,0.168927492714167,0.128385522723942,0.195160778315471,0.0883901944920958
"Il34",0.0270898983928718,0.0131976923331743,0.0341028057749507,0,0.0153868509912911
"Sf3b3",0.836693157377682,0.970468015865485,0.882121797008018,0.645802354427564,0.910152690776914
"Cog4",0.361855147293694,0.369386300558421,0.471712682087341,0.256533262469031,0.531609558167196
"Fuk",0.00915082594351686,0.0294687913552599,0.00887093535224739,0,0.0313827153053273
"St3gal2",0.0777150480499381,0.0359330434990831,0.0069815501894445,0.103749896084951,0.0371033461849509
"Ddx19a",0.270671723535774,0.268219677388533,0.248433993566233,0.201035376100011,0.202560427367292
"Ddx19b",0.139420983027362,0.174841636688354,0.371479777186105,0.100872115370047,0.15639087736833
"Aars",0.363826652832594,0.686087472925915,0.306632243118421,0.440090637637759,0.504338070005229
"Pdpr",0.0771625562520326,0.0387521498734353,0.0257877797827923,0,0.0260254721645161
"9430091E24Rik",0.0244327644729596,0.016334887445866,0.0309605882400043,0,0.0239482543270769
"Glg1",0.60995790800244,0.573502474649677,0.470607068280311,0.668041452360369,0.7227596590133
"Rfwd3",0.10490644356188,0.081745778253948,0.0958981524279149,0.0423131373751632,0.178038116642774
"Mlkl",0,0,0,0,0.00488985797817032
"Wdr59",0.0142101702844374,0.0294885663153977,0.083618803525175,0.0393095218588986,0.0595542432032385
"Znrf1",0.0679608929390394,0.0726632785127063,0.104145403897591,0.175921099920403,0.0633354940019877
"Ldhd",0,0.0286924779522906,0,0.020638792199506,0.0044647156746369
"Zfp1",0.15817820716791,0.137106762037885,0.0942202948929688,0.111024948054326,0.069811024371589
"Bcar1",0.0119758798954391,0.0164314234421701,0,0,0.00795465638595362
"Cfdp1",1.88869620262942,1.55963949817493,1.46293395984101,1.83271099317708,1.4592925896981
"Tmem170",0.115373791965175,0.123681945742443,0.0612864129726376,0.162112925672937,0.101554891537752
"Tmem231",0.0233205269181242,0.00725468389598018,0.0176804152414963,0,0.025086588939431
"Gabarapl2",6.94835846151005,5.51207801748899,4.73051834127517,4.99109374310291,3.64739610331381
"Adat1",0.048936134455131,0.0364009712756917,0.0181377549108742,0.0476352659068345,0.103213329139134
"Kars",0.530864928068701,0.576097851499988,0.393012930035054,0.3526778608985,0.374318172673136
"Terf2ip",0.470264288340151,0.38546042675424,0.620574039657333,0.309066459922707,0.551277672347642
"Mon1b",0.0704411619387213,0.0733783191545359,0.0718619923723777,0.0281691341036125,0.050182472259683
"Nudt7",0.0311793231427765,0.0391695157085714,0.0264628811524709,0.0549876490933075,0.0341952724073106
"Wwox",0.0433325517849928,0.132154384597964,0.137813526903155,0.148569260268764,0.0859656414191123
"Maf",0,0,0,0,0
"Cdyl2",0.0289112568504527,0.0488582817711165,0.0250278582743524,0.11939627691081,0.0396085926981456
"Cmc2",0.316449831204499,0.395441761643632,0.378139205307162,0.657049331019225,0.367745655499086
"Cenpn",0.00824655915261211,0.00356800979629662,0.0144149536083677,0.0318493747813724,0.0381344001949727
"Atmin",0.119227007572609,0.0597906147755121,0.0453479484542426,0.0527706702034876,0.0807916802921432
"Gcsh",0.112774410692236,0.209622961818236,0.111776890916956,0.257080402832589,0.162767925180113
"Gan",0.0195972102954274,0.0398184813117926,0.0666256682236499,0.0838594790953194,0.0393471011392241
"Cmip",0.0944933514684688,0.0811243879635643,0.0479650368472153,0.089968373326274,0.0557734694395879
"Plcg2",1.19899642808966,1.09766580930662,0.961886116335501,1.45377715375785,1.17205739075266
"Sdr42e1",0.0235801006433804,0.0211940359694952,0.0714927626275845,0.0723238858974816,0.0181548992795025
"Hsd17b2",0,0,0,0.0167510492944074,0.00534746433658957
"Mphosph6",0.416864576600265,0.294266633560103,0.231221566146246,0.510177513898321,0.384417905730095
"Gm10617",0.0154441685676235,0.0175076930632994,0,0,0
"Hsbp1",2.45663239346384,2.41218361684928,2.15685992024725,2.1235396421945,2.38698271765896
"Mlycd",0.231763422334964,0.244372988944108,0.161296496099603,0.298661800800279,0.181603310989545
"Osgin1",0,0.00194709285316052,0.0192136752929789,0.0494708736921948,0.0278090949909564
"Mbtps1",0.24048837535478,0.215373905785904,0.133770317093055,0.205157184856298,0.666118644540387
"Hsdl1",0.0604395475247621,0.0535556392979533,0.0416935213734038,0.119381928100973,0.0896018473853523
"Taf1c",0.147241924256065,0.156331089466576,0.19957174209599,0.0859632976622415,0.241833768160738
"Atp2c2",0.00864171062744288,0.0152941955837988,0,0.0200960638593309,0.00369944579259006
"Meak7",0.00626044729288017,0.0374339760456954,0.029717130754966,0.0248608620251314,0.0336647741949839
"Cotl1",0.253583103813394,0.255426798855265,0.349864220723019,0.145798409967028,0.678610175477438
"Klhl36",0.0618193289650923,0.0597389474214348,0.0419151122036461,0.0688675638703404,0.0281485915107463
"Usp10",0.404871419111602,0.376169779668601,0.222132969051298,0.427920682097786,0.281494771885894
"Zdhhc7",0.110137150466756,0.151703345221663,0.128640026434916,0.0605411881531224,0.122194014648283
"A130014A01Rik",0.0344521797032496,0.0429285840110006,0,0,0.0275807686950689
"6430548M08Rik",0.0215435016882561,0.0312534702204477,0.00590810091020014,0,0.00708527812923489
"Gse1",0.163136258825155,0.121055310441713,0.0531753859673231,0.115643314576148,0.0436717346791137
"Gins2",0.0191201024412233,0.0313211852401174,0.054438969522402,0,0.066263718764403
"Gm10614",0,0,0,0.0113059967716646,0.00634564618224044
"Gm27021",0.0154553830748108,0.00337629114268611,0,0,0.0122474367227222
"Emc8",0.340885709700002,0.404849653158323,0.360145539791847,0.278347719415816,0.338969193310825
"Cox4i1",20.5340537121869,18.5179143594628,23.3088517908076,20.4831581050216,21.9206853234216
"Irf8",0.31241356179172,0.308608135463444,0.683025340637552,0.253482232841133,1.09424673896682
"Mthfsd",0.325870859049808,0.309665369020845,0.3356655187044,0.272295735264875,0.251483154538814
"Fbxo31",0.163256704434405,0.170385541666152,0.104071172069526,0.153119415446731,0.09827615394539
"Map1lc3b",10.1782757067295,7.20110620593875,8.13624919118624,8.91005210309986,7.82092739315122
"Klhdc4",0.41492980303197,0.378695390459525,0.499449265539628,0.573566389024448,0.390436465365635
"Gm42047",0.194959086046773,0.271052952930623,0.587980924880089,0.434125657885943,0.450749900912984
"Gm26812",0.0093058868313178,0.0135815083956943,0,0.0147469098525526,0
"Slc7a5",0.205328123200294,1.11844517145737,0.316861741626096,0.566358014391732,0.415750148907141
"Banp",0.237039747077184,0.297753388042857,0.301976040416639,0.124777271786114,0.268755918003266
"Zfpm1",0,0,0.00498803647834108,0.0319289581346075,0.00458287858775936
"Zc3h18",0.271863967125046,0.25063199445814,0.250516906169935,0.20857524283266,0.257555980383643
"Cyba",20.400545443964,22.6755682819982,16.773194005226,21.079930306094,29.9358387582545
"Mvd",0.133587964469618,0.244800632867754,0.287429964153618,0.250466008777956,0.1938717963357
"Snai3",0.0114985565686304,0,0,0,0
"Rnf166",0.158554794466129,0.176151656704083,0.230039026884242,0.106576267911288,0.148392706256814
"Ctu2",0.273704038883901,0.219057949030256,0.239916332248762,0.186287412786204,0.296203865306377
"Piezo1",0.393033066789504,0.363257700440304,0.255639386184077,0.421430655451122,0.405250795083666
"Cdt1",0.299849379676185,0.300472230937621,0.245197423094663,0.4399313290449,0.343011375244026
"Aprt",0.987242635831855,0.936887907257894,1.0246430273464,0.972974823411639,0.935626328408935
"Galns",0.45914594584691,0.506679806628359,0.449712400551329,0.718701369334788,0.569360495880023
"Trappc2l",4.55033408147505,4.37749369777701,3.90703047414455,4.73152319487455,3.66533429439838
"Cbfa2t3",0.75506208306831,0.397255874416597,0.255187989015285,0.699456321214498,0.603813369366313
"A530010L16Rik",0,0,0,0,0.00285762296091556
"Acsf3",0.121997845394433,0.0715909994250795,0.0680947712892453,0.0522009856472985,0.0358259232838168
"Gm16378",0.0100455699484661,0.0361816999608635,0.0120060535276885,0,0
"Gm45894",0.0511171872310269,0.0392587648193285,0.0610711401844717,0.0615636976271852,0.029931146939793
"Ankrd11",0.510640584110808,0.637103886009213,0.5302398337474,0.725845686191005,0.546437975212604
"2810013P06Rik",0.416648684168293,0.765486703362811,0.723711743537569,0.732466392159748,0.487961219626114
"Spg7",0.336010867493969,0.335941832143904,0.349535853377441,0.363437637573865,0.360925041938865
"Rpl13",107.841952241435,91.8338104336305,173.105059236824,110.215519965249,158.327072187764
"Gm4316",5.52478183210983,1.0713402268556,8.5656259920095,2.39001610212982,4.9634106504476
"Chmp1a",0.472746827007205,0.484125770093795,0.493048214611519,0.452739876483739,0.350871617251104
"Rps12-ps9",0.0141781864384694,0.00705804132535566,0.010402971784024,0,0
"Cdk10",0.13652176791483,0.106189184701844,0.0784454444938612,0.123903047546727,0.139012504973834
"Spata2l",0.0528347400321656,0.0520507087687684,0.0469866027595804,0.0296643843303084,0.056173391388378
"Vps9d1",0.175135310192441,0.134474799938252,0.127291636615829,0.0742798408794409,0.228966218924698
"Zfp276",0.14044595454353,0.125120168252819,0.0963539911037505,0.117169811511459,0.0882156082805193
"Fanca",0.214801669659079,0.0564867279213835,0.0245900176118856,0.19215358871247,0.0749189876700092
"Tcf25",6.12148585579074,6.02113126750678,6.60951938181971,6.2216278500242,5.84883898562398
"Tubb3",0,0,0,0,0
"Def8",0.0747239000652455,0.0390428629031062,0.0145880846439916,0.0488193511124853,0.00726404061435395
"Afg3l1",0.686493657606451,0.622624905523542,0.542952500321731,0.914191595053741,0.470676939391722
"Gas8",0.0290577891274276,0.0394460241868311,0.0619174672570851,0.0439390024151658,0.0296012708427244
"Rab4a",0.084038166142455,0.0650338118327916,0.0455149524341953,0.0178156492369026,0.0229261078505334
"Ccsap",0.0196827051769087,0.00732419320965419,0.0352693777136853,0.0145730431372973,0.0184138952447255
"Gm4342",0.0121084719230037,0,0,0,0.0199928889605605
"Nup133",0.0636891214533791,0.0683087008612579,0.0427964917264669,0.0794415522146911,0.046978384111337
"Gm45890",0.0282728320878359,0.0143982178101012,0.00699717019393173,0.0358765270395129,0.0124410082920515
"Abcb10",0.0175283589448,0.0209551457185068,0.0112390390929925,0.0808391219138806,0.0116208241932128
"Taf5l",0.121859910082562,0.0307496359530696,0.0762643439936434,0.189372148550031,0.0809697019270917
"Urb2",0.0153222782905637,0.0165661401152873,0.0253914581008995,0,0.0883050478753878
"Galnt2",0.242523607722299,0.290025672666877,0.267470451425116,0.343704600658678,0.203853386386924
"Cog2",0.238736189785506,0.280581594624665,0.193612645471311,0.151382197140151,0.312239074253596
"2310022B05Rik",0.0820776539007822,0.0669009832387466,0.0370907670770654,0.0880184049894525,0.0172618011833028
"Ttc13",0.793562516904539,0.651417670670203,0.493624230568625,0.79868997684512,0.735240000262463
"Arv1",0.10122227664044,0.0631052558221871,0.0549421300420804,0.10992518867539,0.0644308916605111
"Fam89a",0.0317305191345722,0.0179642332034236,0.0252479579328754,0.0828071015034208,0.0101106416961848
"Gm16163",0.00820412169105221,0,0,0.0217744806957935,0
"2810004N23Rik",0.574487494411762,0.398132541195262,0.383593486160014,0.294594057172369,0.410036608724509
"Gnpat",0.159660525466844,0.246392810908373,0.138608427924932,0.29254346518097,0.25151004095684
"Exoc8",0.0643206262396525,0.0610735657025813,0.0644229197729534,0.0147469098525526,0.0277860039432848
"Sprtn",0.0415022235699143,0.0871635694629334,0.0658854228424096,0.157598105155237,0.0685231105975588
"Egln1",0.0292574517860774,0.048079579504978,0.0273822247381403,0.0371573397109595,0.0139253774666175
"Tsnax",0.685123174485606,0.685461794087638,0.632754287112384,0.68638961818799,0.542120595440463
"Disc1",0,0,0.00935079210869216,0,0
"Sipa1l2",0,0,0,0,0
"Map10",0.0216694029751009,0.00870291105797702,0,0.0139173613956957,0.013967853350877
"Ntpcr",0.0652244804998181,0.0669040900707051,0.0623641676397778,0,0.0865132891262807
"Kcnk1",0,0,0,0,0
"Slc35f3",0.00820412169105221,0.00428861283524553,0.0357974352109878,0,0.0195981650441683
"Coa6",0.883321796856802,0.806235177092544,1.01361498715202,0.889857725200717,0.900344143168637
"Tarbp1",0,0,0.0204173854820251,0,0.00681490155811698
"Gm26759",0.0446487288489018,0.040885166456506,0.051555396437251,0,0.0336214793691553
"Irf2bp2",0.107456270443338,0.157654659404926,0.0851208179351854,0.0694365683664387,0.0666480735477238
"Gm31718",0,0,0,0,0.0956226294028129
"Tomm20",2.03047022144734,2.64040109626083,1.90438370308896,1.87851032347644,2.53904537669977
"Rbm34",0.185567288301371,0.149165824191235,0.12346234816176,0.0541001029471625,0.162626786961216
"Gm38574",0,0,0,0,0.0122367037470655
"Nrp1",0.105456950512488,0.0338098829574877,0,0.0668402263112378,0.0527606786942949
"Itgb1",1.34401926444206,0.432675392613883,0.313807051835493,0.768448899175512,0.659958528844259
"2610044O15Rik8",0.0697809645206249,0.0754773134499211,0.0616028807249083,0.0600233606366269,0.0885926734980436
"Gm21399",0.00792377389172087,0.0151223611673424,0.0326535173659524,0,0
"Gm32856",0.041153720966107,0.0529051894023167,0.0482566151990143,0.0370975443010607,0.0266841945037389
"Gm10044",0.00918530294673008,0.00368572154217877,0,0,0.0111739852209146
"Flnb",0.255855061813599,0.169242714339356,0.116489700364277,0.353289353771482,0.174002802706601
"Dnase1l3",0,0,0,0,0.00969982596810302
"Abhd6",0.328314804696856,0.624999958789153,0.237435686286805,0.141322722069318,0.357643376581107
"Rpp14",0.357526386610217,0.38556015478877,0.306928062800167,0.323268598789131,0.24336619524578
"Pxk",0.407535898037975,0.313023003820864,0.532125242481894,0.304683947156723,0.532030885824222
"Pdhb",0.859223768334644,0.769865169468526,1.03711846479697,0.958566239008876,0.807977013174734
"Kctd6",0.0119864609026698,0.0255766209513483,0.015308234168109,0,0.0229027965462633
"Gm9800",0.018718327461533,0.010512707288308,0,0,0
"Gm48370",0.0158603279236857,0.146650938089051,0.216076673086676,0.0977048739748842,0.255620093551187
"Fhit",0.248780129859606,0.423011117380399,0.0701712081182446,0.127118299584846,0.199434328300838
"Gm48442",0,0.00116647934885215,0,0,0.0125805807914225
"3830406C13Rik",0.420704698512138,0.480756762750078,0.460825849508782,0.640784887711025,0.332540341449729
"Thoc7",0.635241131651474,0.732799154048255,0.66039064992008,0.589126947135857,0.783873345448859
"Atxn7",0.0907063430954708,0.152708261957711,0.185211569364955,0.139754039995692,0.0721170959165027
"Psmd6",1.18927453155086,1.47495436450848,1.2999300039248,1.35770238369532,1.31399492056332
"Gm48857",0.0186354684808403,0.0272083865492572,0.0359000379452422,0.0695508446942229,0.0192114068680173
"Il3ra",0.342627117918757,0.285183298828829,0.330102285586406,0.287265914769659,0.295185911677259
"Slc4a7",0.174609171279907,0.27635605099103,0.409904662672571,0.294107172007626,0.385210690784403
"Oxsm",0.020956010363095,0.0468736285211768,0.0125989647709987,0.00815717458844653,0.0417967473485276
"Gm47794",0.0158484459476838,0.0147667171827146,0.00908477632392516,0.0362515053688672,0.343709894197412
"Ngly1",1.11674675772993,1.084152390283,0.793813693591547,0.818991885595968,0.851724904533175
"Gm48163",0,0.00581134804116555,0,0,0.0274284266643157
"Top2b",0.74074102481975,0.659257793285313,0.912056563914388,0.342772196535154,0.654750589371205
"Thrb",0,0.0248636345489197,0,0.0170339436214044,0
"Nr1d2",0.0223247003142157,0.0939471287700466,0,0.0156174305663261,0.0732323389748525
"Rpl15",37.6751550473545,28.8460111620238,51.07696476486,32.2153392178501,45.2487035080892
"Nkiras1",0.190608088037039,0.340304784904671,0.329510379074017,0.186934658784121,0.276548645160507
"Ube2e1",0.880062301407854,1.02045171842567,0.900034510998098,0.86943803399722,0.914272546254044
"Gm6781",0.0106495485652691,0.00526636038435316,0,0,0.00250124736733548
"Nid2",0,0.00463900186917818,0.00498803647834108,0,0.00601629547951454
"Rtraf",5.61554407837443,5.20525385139415,6.35916723754577,5.15665290816838,5.65781862255604
"Gng2",0.860046772365876,0.881564606074137,1.11361633939974,1.01608920656457,0.782127113240212
"Saysd1",0.944868731193287,0.91419038085246,0.5885182944558,0.744430714546733,0.82998353654447
"Kcnk5",0.0483743217214841,0.0238130669647399,0.026465333445559,0.0319196302633655,0.0715118424009223
"Nudt13",0.0834015594576562,0.104061588152911,0.0988537095419163,0.198517627387573,0.111906895634615
"Ecd",0.699213286687276,0.5330919648866,0.63679098816703,0.516964624390761,0.564319756619203
"Fam149b",0.231717722037092,0.268018343283926,0.183106613538145,0.260317762410648,0.204782505129821
"Gm30054",0.0150642529493969,0.0307334363122977,0.02754069456669,0.0217294878379543,0.0171294896217282
"Dnajc9",0.385205359911441,0.443874916096991,0.283897391561547,0.188767494846422,0.320493637341281
"Mrps16",1.89664396180003,1.813966382416,1.56979863264979,1.80956137802133,1.5206394266715
"Anxa7",2.3198975860772,2.21004491479728,2.39039638505258,2.20772032400934,1.95627629748722
"Mss51",0.00968551031511893,0.0223946652624409,0.0272826081341868,0,0.0383154449205253
"Ppp3cb",0.301219841704588,0.345446448995813,0.182501818915198,0.288961071960413,0.157336542248795
"1810062O18Rik",0.0050995126807357,0.0478566477034546,0.0419419292170023,0.0255399642395328,0.0534847313626226
"Usp54",0.0148593235141893,0.0287081458611662,0,0,0
"2810402E24Rik",0.0973142911567556,0.0965259201339809,0.233030977427542,0.0617895802283281,0.078236359262759
"Sec24c",0.458206969410304,0.755967735549647,0.438378056736242,0.560755741203462,0.479962126157274
"6230400D17Rik",0.0651842262732084,0.0210457034626924,0.0096240130060703,0,0.045336570409369
"Fut11",0.166259219770977,0.181492887773593,0.220172776024142,0.128404627555341,0.159287045049045
"Chchd1",1.84748500895186,1.81055228248589,1.61915362248993,1.65909583824327,1.51613891573514
"Zswim8",0.0792953520819198,0.0777237370966038,0.139436597893829,0.0684099597772363,0.0450676815431146
"Ndst2",0.0205704670066549,0.0390873649059467,0.0222846304633857,0.0109102072147887,0.0268188215716757
"Camk2g",0.262899192609271,0.100751666350011,0.242778149341997,0.153832667425298,0.0898214745685151
"Gm30108",0,0,0,0,0.0051818216339275
"Gm6128",0.0116659011073886,0.00401069411974888,0,0,0.00382137609984106
"Vcl",0.102204356918811,0.058105413905674,0.0787892305962926,0.0345561535952017,0.0779519388913534
"Ap3m1",0.733646355431328,0.616913638450616,0.513598421888992,0.375607435329526,0.607135641235442
"Adk",1.28590505234987,1.53071251868588,0.989739161694048,1.40407896441528,2.11135798571275
"Kat6b",0.239875586486301,0.216769319104872,0.160278551337583,0.182027725496248,0.157942005851021
"Samd8",0.228470488465013,0.245433440493437,0.165183822020373,0.232212419248283,0.20344792552167
"Vdac2",3.23608619003519,3.25519736567978,2.69187876072602,3.92490245594654,2.87392743204428
"Comtd1",0.0908243024130877,0.237784035027599,0.128672100851713,0.209505419898597,0.167175946274481
"A430057M04Rik",0.00677037036588868,0,0,0.0183507597362411,0
"Lrmda",0,0,0,0,0
"Polr3a",0.0698763408450314,0.162151426230236,0.0964545850822163,0.0570039269112742,0.163724550074511
"Rps24",339.743656618795,304.910704210196,507.026108570565,295.591703293462,386.285133122938
"Gm26660",0,0.0091663609125869,0.00883194701607922,0,0.012466136496987
"Zmiz1",0.178851355367672,0.146033190012469,0.155842594707434,0.0756924595380501,0.230634748084909
"Ppif",0.633414044122549,0.370207638555233,0.300086193200856,0.436665906336711,0.257659899912591
"Zcchc24",0.0256480357063071,0.0125335357264518,0,0.0533158017644613,0
"Anxa11",0.374728691899708,0.45843347283685,0.264160983048075,0.456547002604342,0.341854132965302
"Tmem254c",0.00691804441565288,0.00319626606905582,0.0379807726103414,0,0.00513773246957498
"Slmap",0.192864566913807,0.198360915712836,0.229512890942436,0.126232027431504,0.153652706568073
"Gm7565",0.0287812775491541,0.00314145283199962,0.00769442494792924,0,0.00250124736733548
"Dennd6a",0.313554267826568,0.332619477651334,0.17505627067908,0.15015683372872,0.291144259583355
"Arf4",11.7802072573342,12.269382542337,10.4446193765066,12.2084718197867,11.3771423099298
"Pde12",0.160389169664653,0.213091566248663,0.141141006562926,0.197225591441664,0.176478937155203
"9930004E17Rik",0.00688904086058523,0.00981560434880167,0.00986446221202903,0,0.00369184889692021
"Dnah12",0.00884312736579177,0,0.0176583095494851,0,0.00343622675277444
"Appl1",0.506829594155229,0.404338227559755,0.5752251115077,0.508063264493631,0.368951053712677
"Arhgef3",0.0315955249656912,0.0205855741083521,0,0.0698920959150501,0.180455377022146
"Tasor",0.0947669361448582,0.16097657131129,0.0615670171917667,0.0991271347922229,0.122349123476603
"Ccdc66",0.0435345622239264,0.067283898218635,0.0753464212002802,0.0575292308298213,0.0401699570975125
"Selenok",33.2732410123951,39.6319207666402,37.036447285314,36.6937716921788,29.1338679257072
"Actr8",0.43032788770008,0.363586668005981,0.175640376885995,0.44045232551017,0.398586310443846
"Gm18760",0.0181688674097429,0.00241402073981842,0,0.00996621919292716,0
"Cacna1d",0.179028458639298,0.247713984339306,0.163375578892186,0.0192412515066284,0.206614632246051
"Dcp1a",0.127549227735766,0.0571813728968473,0.0847282319308735,0.168647765080614,0.14886703566616
"Tkt",1.33007835342318,1.63799310684911,1.4068626709213,1.25349502519368,1.79574088955538
"Prkcd",1.27116011494957,1.36152667883414,1.11547665088488,1.29742731866697,1.52530292901955
"Rft1",0.151554454673172,0.232968335083892,0.126510911435423,0.16107454445799,0.193113574367957
"Sfmbt1",0.261896013314722,0.166272047287748,0.160686944983704,0.250665149377031,0.137261212022628
"Stimate",0.121496206343465,0.204515735111055,0.214396651583751,0.153789382470247,0.268393682993726
"Nek4",0.0520572997199154,0.0826343730495936,0.0331387376889597,0.0142339674678682,0.0321651737416883
"Spcs1",81.5594263970988,81.7921438957774,83.2007727142263,89.1794875721186,82.3894851605013
"Glt8d1",0.788855597354564,0.849835967875171,0.927606333763249,0.851303231050551,0.694456820817599
"Gnl3",1.55327701948441,1.88631960351627,2.63916977495715,5.35613236764421,2.51412099978503
"Pbrm1",1.47185768664573,1.48652718072719,1.47168259902878,2.03656976704286,1.32692928757096
"Smim4",1.36461608012102,0.993113171064811,0.900788859515395,0.940259183009774,0.917797477365037
"Nt5dc2",0.00772003093874298,0.0122593286872508,0.00490526238408494,0,0.0038633941330234
"Nisch",0.64159976663855,0.563877827255927,0.527415762593822,0.482509355995492,0.605407203950734
"Phf7",0.309649664028058,0.18661341756789,0.194179988236824,0.321172543943115,0.307230879182747
"Bap1",0.206268883332491,0.236540151759186,0.214243371828007,0.182515312913867,0.145603363940795
"Dnah1",0.00907541383423266,0.00149753676220749,0.0206686983835556,0,0.0127112512254985
"Capn7",0.404262832610066,0.466848012629608,0.442674632684893,0.384133144527681,0.322512833738419
"Sh3bp5",0.270331875125233,0.173516214924087,0.181217056084029,0.276134707395232,0.800236858697882
"Mettl6",0.330677222769015,0.241638148276559,0.20119945543907,0.147120129601571,0.189635618566231
